,area,building_floors,district,flat_floor,neighborhood,price,rooms_count,warming_type
5874,160,15,Kadıköy,9,Kozyatağı,1750000,4.0,Merkezi (Pay Ölçer)
5875,400,2,Bakırköy,2,Şenlikköy,8950000,7.0,Merkezi
5876,60,4,Maltepe,1,İdealtepe,465000,2.0,Merkezi (Pay Ölçer)
5877,100,2,Başakşehir,0,Bahçeşehir 2. Kısım,690000,2.0,Merkezi (Pay Ölçer)
5878,280,4,Bakırköy,2,Şenlikköy,3750000,5.0,Kombi
5879,105,4,Avcılar,3,Denizköşkler,370000,3.0,Kombi
5880,75,5,Tuzla,0,Yayla,490000,2.0,Merkezi
5881,113,5,Zeytinburnu,0,Maltepe,1090000,3.0,Merkezi (Pay Ölçer)
5882,145,5,Esenyurt,3,Çınar,360000,4.0,Kombi
5883,150,4,Büyükçekmece,4,Atatürk,650000,5.0,Kombi
5884,165,10,Kadıköy,9,Suadiye,3075000,4.0,Kombi
5885,55,5,Kağıthane,0,Ortabayır,365000,2.0,Kombi
5886,100,5,Çekmeköy,2,Aydınlar,380000,3.0,Kombi
5887,205,5,Bahçelievler,0,Yenibosna Merkez,2670000,4.0,Merkezi
5888,85,4,Maltepe,0,Altıntepe,325000,3.0,Kombi
5889,160,5,Bahçelievler,5,Siyavuşpaşa,915000,5.0,Kombi
5891,225,4,Üsküdar,4,Bulgurlu,1399000,7.0,Kombi
5892,85,15,Kağıthane,2,Sultan Selim,700000,3.0,Merkezi
5893,130,13,Esenyurt,12,Zafer,520000,3.0,Kombi
5894,105,4,Beşiktaş,1,Dikilitaş,780000,3.0,Kombi
5895,230,5,Bakırköy,0,Şenlikköy,4500000,5.0,Kombi
5896,95,6,Eyüpsultan,2,Akşemsettin,660000,3.0,Kombi
5897,120,5,Sultangazi,1,Cebeci,450000,3.0,Kombi
5898,100,4,Esenyurt,0,Sultaniye,179000,3.0,Kombi
5899,90,10,Ataşehir,6,Kayışdağı,520000,3.0,Merkezi (Pay Ölçer)
5901,60,4,Maltepe,0,Altıntepe,460000,2.0,Kombi
5903,100,10,Maltepe,2,Yalı,730000,3.0,Rare
5904,183,5,Sarıyer,5,Tarabya,6500000,3.0,Merkezi (Pay Ölçer)
5905,200,4,Bakırköy,0,Yeşilyurt,3000000,5.0,Kombi
5907,105,4,Küçükçekmece,0,Halkalı Merkez,460000,3.0,Kombi
5908,135,14,Ataşehir,4,Küçükbakkalköy,1300000,4.0,Kombi
5909,110,5,Esenyurt,4,Güzelyurt,369000,3.0,Kombi
5910,380,4,Bakırköy,4,Şenlikköy,5250000,7.0,Kombi
5911,160,4,Maltepe,0,İdealtepe,650000,4.0,Kombi
5912,80,4,Fatih,-2,Seyyid Ömer,380000,3.0,Kombi
5914,120,4,Maltepe,1,Feyzullah,510000,4.0,Kombi
5915,90,4,Beylikdüzü,2,Cumhuriyet,245000,3.0,Kombi
5916,200,10,Kadıköy,7,Erenköy,3700000,5.0,Kombi
5917,200,9,Kadıköy,7,Suadiye,3150000,5.0,Kombi
5918,130,14,Kadıköy,2,Caddebostan,2895000,4.0,Kombi
5919,130,13,Kağıthane,9,Seyrantepe,2200000,4.0,Merkezi
5920,140,5,Beylikdüzü,3,Kavaklı,419000,4.0,Kombi
5921,140,7,Kadıköy,1,19 Mayıs,1375000,4.0,Kombi
5923,90,5,Kağıthane,-1,Çeliktepe,360000,3.0,Kombi
5925,150,4,Maltepe,1,Aydınevler,600000,4.0,Kombi
5926,120,10,Başakşehir,7,Bahçeşehir 2. Kısım,399000,3.0,Kombi
5927,80,4,Kağıthane,1,Merkez,475000,3.0,Kombi
5928,100,4,Maltepe,3,Altıntepe,485000,3.0,Kombi
5929,90,6,Beylikdüzü,4,Cumhuriyet,179999,3.0,Kombi
5930,90,4,Bahçelievler,3,Bahçelievler,1350000,3.0,Kombi
5932,115,6,Esenyurt,2,Bağlarçeşme,235000,3.0,Kombi
5933,135,6,Çekmeköy,-1,Ekşioğlu,419000,3.0,Kombi
5935,150,6,Şişli,3,Merkez,1450000,5.0,Merkezi (Pay Ölçer)
5938,150,6,Şişli,3,Merkez,1450000,5.0,Merkezi (Pay Ölçer)
5939,120,3,Eyüpsultan,0,Silahtarağa,575000,4.0,Kombi
5940,145,3,Büyükçekmece,2,Fatih,1000000,4.0,Kombi
5941,145,6,Kadıköy,2,Göztepe,1775000,4.0,Merkezi
5942,177,5,Sarıyer,5,Tarabya,6600000,4.0,Merkezi (Pay Ölçer)
5943,200,4,Eyüpsultan,1,Göktürk Merkez,3700000,4.0,Kombi
5944,120,4,Beylikdüzü,1,Yakuplu,329000,3.0,Kombi
5945,85,4,Kağıthane,2,Çeliktepe,635000,3.0,Kombi
5946,155,9,Küçükçekmece,6,Atakent,2100000,4.0,Merkezi (Pay Ölçer)
5948,135,17,Kadıköy,14,Caddebostan,3500000,4.0,Merkezi (Pay Ölçer)
5949,90,4,Esenyurt,0,Yenikent,279000,3.0,Kombi
5950,104,30,Esenyurt,16,Barbaros Hayrettin Paşa,720000,2.0,Merkezi (Pay Ölçer)
5951,125,4,Maltepe,2,Altıntepe,675000,4.0,Kombi
5952,110,5,Üsküdar,1,İcadiye,1100000,3.0,Kombi
5953,200,4,Küçükçekmece,3,Kartaltepe,920000,7.0,Kombi
5954,75,4,Beşiktaş,1,Sinanpaşa,480000,2.0,Kombi
5955,140,4,Bakırköy,2,Yeşilyurt,3550000,4.0,Kombi
5958,96,12,Bağcılar,2,Yıldıztepe,530000,3.0,Merkezi (Pay Ölçer)
5959,120,9,Küçükçekmece,3,Halkalı Merkez,650000,4.0,Kombi
5960,135,13,Beylikdüzü,1,Yakuplu,325000,4.0,Kombi
5961,120,9,Küçükçekmece,3,Halkalı Merkez,650000,4.0,Kombi
5962,135,13,Beylikdüzü,1,Yakuplu,325000,4.0,Kombi
5963,75,15,Başakşehir,0,Bahçeşehir 2. Kısım,520000,2.0,Kombi
5964,150,5,Kağıthane,5,Çağlayan,800000,4.0,Kombi
5965,190,5,Şişli,5,Meşrutiyet,4250000,4.0,Rare
5966,200,5,Maltepe,5,Feyzullah,2150000,7.0,Kombi
5967,375,3,Bakırköy,2,Şenlikköy,4500000,7.0,Kombi
5968,160,5,Bahçelievler,5,Siyavuşpaşa,915000,5.0,Kombi
5969,135,4,Maltepe,4,Küçükyalı,1100000,4.0,Kombi
5970,140,4,Maltepe,2,Feyzullah,625000,4.0,Kombi
5971,60,4,Maltepe,0,Küçükyalı,365000,2.0,Kombi
5972,110,5,Kağıthane,2,Merkez,830000,4.0,Rare
5973,120,4,Kağıthane,4,Telsizler,295000,3.0,Kombi
5974,140,4,Büyükçekmece,1,Fatih,1250000,4.0,Kombi
5975,200,2,Tuzla,2,Postane,1375000,5.0,Kombi
5976,120,4,Maltepe,1,Aydınevler,650000,4.0,Kombi
5977,140,9,Maltepe,5,Feyzullah,1450000,4.0,Kombi
5978,297,5,Sarıyer,4,Ferahevler,6550000,5.0,Kombi
5979,85,5,Kağıthane,4,Hürriyet,455000,3.0,Kombi
5981,110,4,Kağıthane,2,Telsizler,750000,4.0,Kombi
5982,140,4,Maltepe,3,Altıntepe,2200000,4.0,Kombi
5983,55,13,Kağıthane,12,Şirintepe,450000,2.0,Merkezi
5984,100,5,Güngören,5,Merkez,380000,3.0,Kombi
5985,105,5,Esenyurt,4,Üçevler,224500,3.0,Kombi
5987,110,8,Kadıköy,3,Feneryolu,1925000,3.0,Kombi
5988,75,3,Maltepe,1,Küçükyalı,730000,3.0,Kombi
5990,60,6,Kağıthane,0,Çağlayan,375000,2.0,Kombi
5992,135,10,Esenyurt,8,Akevler,579000,3.0,Kombi
5993,105,5,Beylikdüzü,2,Kavaklı,620000,3.0,Kombi
5994,64,17,Küçükçekmece,7,Atakent,335000,2.0,Merkezi
5995,180,10,Üsküdar,8,Bulgurlu,1850000,5.0,Kombi
5996,150,4,Bahçelievler,1,Bahçelievler,1675000,4.0,Kombi
5997,175,12,Kadıköy,10,Göztepe,5000000,5.0,Merkezi (Pay Ölçer)
5998,300,4,Beşiktaş,2,Bebek,16000000,5.0,Merkezi
5999,98,6,Kadıköy,3,Suadiye,1685000,3.0,Kombi
6000,165,5,Kağıthane,4,Gültepe,675000,4.0,Kombi
6001,80,4,Eyüpsultan,0,Güzeltepe,386500,3.0,Kombi
6002,145,14,Kadıköy,2,Caddebostan,3650000,4.0,Merkezi (Pay Ölçer)
6003,180,5,Eyüpsultan,5,Karadolap,1250000,5.0,Kombi
6004,125,9,Kadıköy,2,Kozyatağı,1565000,4.0,Kombi
6005,65,4,Maltepe,-1,Küçükyalı,260000,2.0,Kombi
6006,105,2,Esenyurt,5,Namık Kemal,450000,3.0,Kombi
6007,115,6,Çekmeköy,0,Aydınlar,305000,4.0,Kombi
6008,50,5,Eyüpsultan,0,Emniyettepe,230000,2.0,Kombi
6009,145,5,Beylikdüzü,3,Kavaklı,579000,4.0,Kombi
6010,90,5,Beşiktaş,1,Sinanpaşa,690000,3.0,Kombi
6011,160,5,Silivri,3,Mimar Sinan,770000,4.0,Kombi
6012,70,4,Maltepe,1,Aydınevler,365000,2.0,Kombi
6013,170,5,Sarıyer,2,Çamlıtepe,4500000,4.0,Merkezi (Pay Ölçer)
6014,125,5,Bahçelievler,1,Siyavuşpaşa,648000,4.0,Kombi
6016,280,4,Bakırköy,2,Şenlikköy,4200000,6.0,Kombi
6017,115,7,Beylikdüzü,2,Yakuplu,183000,3.0,Kombi
6018,300,7,Kartal,7,Kordonboyu,1250000,6.0,Kombi
6019,62,15,Ümraniye,1,Tatlısu,415000,2.0,Merkezi
6021,180,4,Bahçelievler,4,Zafer,890000,5.0,Kombi
6023,100,14,Kağıthane,10,Nurtepe,1050000,4.0,Merkezi
6025,130,9,Kadıköy,8,Merdivenköy,660000,4.0,Merkezi
6026,145,5,Beşiktaş,1,Dikilitaş,1380000,3.0,Kombi
6027,95,5,Kağıthane,-1,Çağlayan,345000,3.0,Kombi
6028,115,5,Esenyurt,2,Üçevler,319000,3.0,Kombi
6029,125,4,Esenler,0,Tuna,329000,4.0,Kombi
6030,105,5,Esenyurt,3,Güzelyurt,395000,3.0,Kombi
6031,375,3,Bakırköy,2,Şenlikköy,8750000,7.0,Kombi
6033,268,5,Sarıyer,0,Zekeriyaköy,2700000,5.0,Kombi
6034,100,5,Esenyurt,1,Bağlarçeşme,305000,3.0,Kombi
6035,240,7,Kartal,7,Cumhuriyet,1200000,6.0,Kombi
6036,90,5,Beşiktaş,2,Muradiye,850000,3.0,Kombi
6037,120,5,Beylikdüzü,2,Yakuplu,325000,3.0,Kombi
6038,120,5,Sultangazi,1,İsmetpaşa,465000,3.0,Kombi
6039,120,6,Eyüpsultan,5,Karadolap,535000,3.0,Kombi
6041,125,12,Kadıköy,6,19 Mayıs,1595000,4.0,Kombi
6042,105,4,Bahçelievler,3,Yenibosna Merkez,595000,3.0,Kombi
6043,145,10,Kadıköy,7,Suadiye,2650000,4.0,Kombi
6045,120,3,Maltepe,1,Küçükyalı,710000,4.0,Kombi
6046,82,6,Beylikdüzü,1,Cumhuriyet,122000,2.0,Kombi
6047,180,3,Bakırköy,1,Şenlikköy,2500000,4.0,Kombi
6048,120,26,Maltepe,19,Küçükyalı,1600000,3.0,Kombi
6049,125,4,Maltepe,3,Altıntepe,875000,4.0,Kombi
6050,185,4,Eyüpsultan,0,Mimar Sinan,1250000,4.0,Kombi
6052,90,4,Üsküdar,-2,Mimar Sinan,395000,3.0,Kombi
6054,120,5,Beylikdüzü,2,Yakuplu,445000,3.0,Kombi
6055,98,5,Beşiktaş,3,Muradiye,1150000,3.0,Kombi
6056,175,9,Kadıköy,5,Erenköy,1475000,4.0,Kombi
6057,175,9,Kadıköy,5,Erenköy,1475000,4.0,Kombi
6058,135,9,Kadıköy,4,Göztepe,2395000,4.0,Kombi
6059,180,5,Sultangazi,5,Yunus Emre,667000,6.0,Kombi
6060,80,5,Avcılar,2,Mustafa Kemal Paşa,145000,2.0,Kombi
6061,140,5,Şişli,3,Teşvikiye,1250000,4.0,Merkezi
6062,110,8,Şişli,8,Mecidiyeköy,535000,3.0,Kombi
6063,75,4,Şişli,3,Merkez,530000,3.0,Kombi
6065,90,4,Esenler,0,Fatih,274000,3.0,Kombi
6066,250,4,Bakırköy,4,Şenlikköy,2450000,5.0,Kombi
6067,85,3,Beşiktaş,1,Vişnezade,555000,3.0,Kombi
6068,90,7,Kağıthane,-1,Merkez,482000,3.0,Kombi
6069,220,4,Maltepe,4,Bağlarbaşı,850000,6.0,Kombi
6070,220,4,Maltepe,4,Altıntepe,1600000,6.0,Kombi
6071,140,6,Sarıyer,2,Tarabya,1800000,4.0,Kombi
6072,165,4,Maltepe,4,Altıntepe,949000,4.0,Kombi
6073,214,3,Başakşehir,0,Bahçeşehir 2. Kısım,2506000,5.0,Merkezi (Pay Ölçer)
6074,140,4,Beylikdüzü,3,Cumhuriyet,277000,4.0,Kombi
6077,120,5,Kadıköy,0,Osmanağa,750000,4.0,Kombi
6078,130,5,Bahçelievler,2,Soğanlı,398000,4.0,Kombi
6079,100,5,Beylikdüzü,1,Kavaklı,335000,3.0,Kombi
6080,200,9,Başakşehir,5,Bahçeşehir 2. Kısım,1550000,5.0,Merkezi
6081,200,6,Büyükçekmece,2,Pınartepe,2925000,4.0,Kombi
6082,90,6,Şişli,0,Duatepe,320000,3.0,Kombi
6084,65,5,Kağıthane,0,Ortabayır,360000,2.0,Kombi
6085,135,6,Beylikdüzü,1,Beylikdüzü OSB,310000,4.0,Kombi
6086,145,5,Bakırköy,0,Yeşilyurt,1300000,4.0,Kombi
6087,200,4,Maltepe,4,Aydınevler,1100000,7.0,Kombi
6089,155,6,Çekmeköy,2,Alemdağ,769000,4.0,Kombi
6090,90,4,Maltepe,0,İdealtepe,575000,3.0,Kombi
6091,180,5,Beyoğlu,4,Ömer Avni,6000000,5.0,Merkezi (Pay Ölçer)
6092,125,6,Kadıköy,3,Göztepe,2595000,4.0,Kombi
6093,161,5,Sarıyer,0,Tarabya,6500000,3.0,Merkezi (Pay Ölçer)
6094,80,6,Beşiktaş,0,Dikilitaş,545000,3.0,Kombi
6095,105,5,Bahçelievler,0,Siyavuşpaşa,430000,4.0,Kombi
6096,135,3,Sancaktepe,3,Osmangazi,350000,4.0,Kombi
6097,60,5,Bahçelievler,3,Cumhuriyet,200000,2.0,Rare
6099,195,13,Kadıköy,5,Erenköy,2250000,5.0,Merkezi
6100,150,4,Gaziosmanpaşa,4,Karlıtepe,450000,4.0,Kombi
6101,55,5,Şişli,1,Meşrutiyet,850000,2.0,Kombi
6102,100,4,Eyüpsultan,-1,Göktürk Merkez,800000,3.0,Merkezi (Pay Ölçer)
6103,112,6,Esenyurt,4,Pınar,240000,3.0,Kombi
6104,130,4,Maltepe,3,Altıntepe,750000,4.0,Kombi
6105,135,6,Esenyurt,2,Zafer,319000,4.0,Kombi
6106,110,4,Esenyurt,4,Talatpaşa,314000,3.0,Kombi
6107,120,5,Beylikdüzü,2,Kavaklı,435000,3.0,Kombi
6108,220,4,Çekmeköy,4,Merkez,815000,6.0,Kombi
6109,135,4,Maltepe,3,Altıntepe,535000,4.0,Kombi
6110,260,5,Kadıköy,3,Göztepe,4500000,4.0,Merkezi
6111,215,5,Başakşehir,4,Bahçeşehir 2. Kısım,2350000,4.0,Merkezi (Pay Ölçer)
6112,80,14,Kağıthane,3,Merkez,445000,2.0,Merkezi (Pay Ölçer)
6113,130,6,Beşiktaş,4,Etiler,2000000,4.0,Merkezi
6114,255,4,Bakırköy,3,Şenlikköy,13500000,5.0,Merkezi
6115,85,5,Kağıthane,0,Çeliktepe,420000,3.0,Kombi
6117,140,4,Kağıthane,4,Emniyet Evleri,750000,4.0,Kombi
6118,85,4,Küçükçekmece,0,Atakent,1060000,2.0,Merkezi (Pay Ölçer)
6119,280,3,Bakırköy,2,Basınköy,5250000,4.0,Kombi
6120,115,4,Esenyurt,2,Sultaniye,314000,3.0,Kombi
6121,70,5,Kağıthane,1,Çeliktepe,575000,3.0,Kombi
6122,115,5,Üsküdar,4,Valide-i Atik,750000,4.0,Kombi
6123,90,4,Küçükçekmece,0,Sultan Murat,275000,3.0,Kombi
6124,160,7,Kadıköy,6,Göztepe,1565000,4.0,Kombi
6125,133,7,Eyüpsultan,3,Düğmeciler,2860000,4.0,Merkezi (Pay Ölçer)
6126,294,4,Kadıköy,4,Caddebostan,15950000,4.0,Kombi
6127,60,5,Bahçelievler,0,Siyavuşpaşa,295000,2.0,Kombi
6129,120,5,Bakırköy,1,Zuhuratbaba,1290000,3.0,Merkezi (Pay Ölçer)
6130,95,5,Bahçelievler,3,Siyavuşpaşa,700000,3.0,Kombi
6131,170,33,Sarıyer,14,Maslak,4080000,4.0,Merkezi (Pay Ölçer)
6132,101,5,Bağcılar,4,100. Yıl,430000,3.0,Kombi
6133,125,5,Maltepe,5,İdealtepe,550000,4.0,Kombi
6134,110,14,Kağıthane,11,Merkez,600000,3.0,Merkezi (Pay Ölçer)
6135,80,5,Üsküdar,2,Valide-i Atik,320000,3.0,Kombi
6136,140,8,Kadıköy,8,Göztepe,1425000,4.0,Merkezi
6139,110,4,Maltepe,3,Aydınevler,690000,3.0,Kombi
6140,360,4,Eyüpsultan,4,Göktürk Merkez,3700000,6.0,Kombi
6141,170,4,Bahçelievler,1,Bahçelievler,2500000,5.0,Kombi
6143,100,6,Şişli,4,Paşa,400000,3.0,Kombi
6144,280,5,Maltepe,5,Küçükyalı,1560000,6.0,Merkezi (Pay Ölçer)
6146,100,4,Maltepe,0,Küçükyalı,385000,4.0,Kombi
6147,135,10,Ataşehir,-2,Yenişehir,485000,4.0,Kombi
6148,90,5,Fatih,3,Şehremini,720000,3.0,Kombi
6149,190,6,Eyüpsultan,6,Karadolap,775000,5.0,Kombi
6151,140,8,Kadıköy,1,Bostancı,1375000,4.0,Kombi
6152,146,14,Beylikdüzü,7,Barış,680000,4.0,Kombi
6153,300,11,Kadıköy,11,Suadiye,4750000,7.0,Merkezi (Pay Ölçer)
6154,210,15,Kadıköy,15,Göztepe,3750000,6.0,Kombi
6155,220,4,Avcılar,4,Mustafa Kemal Paşa,750000,6.0,Kombi
6156,105,4,Maltepe,2,Aydınevler,650000,3.0,Kombi
6157,190,3,Beşiktaş,3,Nisbetiye,6500000,5.0,Kombi
6158,135,3,Sancaktepe,1,İnönü,435000,4.0,Kombi
6159,115,4,Esenyurt,3,Güzelyurt,398000,3.0,Kombi
6160,95,6,Şişli,-2,Gülbahar,290000,3.0,Kombi
6161,220,8,Maltepe,8,Yalı,2450000,5.0,Kombi
6162,250,4,Büyükçekmece,4,Fatih,1900000,7.0,Kombi
6163,170,3,Beylikdüzü,3,Yakuplu,659000,6.0,Kombi
6164,255,4,Bahçelievler,4,Siyavuşpaşa,2000000,7.0,Kombi
6165,40,5,Şişli,1,Kuştepe,191000,1.0,Rare
6166,150,4,Bahçelievler,4,Yenibosna Merkez,740000,5.0,Kombi
6167,110,4,Maltepe,0,Küçükyalı,450000,4.0,Kombi
6168,80,9,Beylikdüzü,5,Beylikdüzü OSB,135000,2.0,Kombi
6169,80,3,Fatih,0,Silivrikapı,300000,3.0,Rare
6171,177,5,Sarıyer,5,Tarabya,7650000,4.0,Merkezi (Pay Ölçer)
6172,220,4,Beyoğlu,3,Hacımimi,9000000,4.0,Merkezi (Pay Ölçer)
6173,220,20,Beykoz,-1,Acarlar,6200000,4.0,Merkezi
6175,320,2,Başakşehir,0,Bahçeşehir 2. Kısım,5150000,8.0,Kombi
6176,110,6,Kağıthane,2,Telsizler,420000,4.0,Kombi
6177,115,8,Maltepe,0,Feyzullah,700000,4.0,Kombi
6178,125,12,Kadıköy,1,Suadiye,1450000,4.0,Kombi
6180,220,5,Beyoğlu,1,Cihangir,2850000,6.0,Kombi
6181,90,15,Kağıthane,1,Talatpaşa,480000,3.0,Kombi
6182,220,6,Sarıyer,0,Tarabya,1750000,5.0,Kombi
6183,160,5,Büyükçekmece,3,Kamiloba,539000,4.0,Rare
6184,130,4,Bakırköy,0,Yeşilköy,2200000,4.0,Kombi
6185,184,3,Bayrampaşa,3,Muratpaşa,895000,6.0,Kombi
6186,220,9,Kadıköy,7,Suadiye,3150000,5.0,Kombi
6187,77,8,Zeytinburnu,1,Seyitnizam,1050000,2.0,Merkezi (Pay Ölçer)
6188,375,9,Kadıköy,9,Suadiye,14500000,6.0,Kombi
6189,240,4,Çekmeköy,3,Hamidiye,575000,7.0,Kombi
6190,120,5,Maltepe,0,Küçükyalı,370000,4.0,Kombi
6191,140,5,Maltepe,3,Altıntepe,570000,4.0,Kombi
6192,200,6,Şişli,-1,Teşvikiye,2250000,4.0,Merkezi
6193,150,13,Beylikdüzü,0,Barış,715000,4.0,Kombi
6194,115,8,Kadıköy,6,Caddebostan,2050000,3.0,Kombi
6195,75,4,Beykoz,3,Riva,330000,2.0,Kombi
6196,100,6,Şişli,0,Fulya,600000,2.0,Kombi
6197,70,5,Kağıthane,-1,Yahya Kemal,230000,2.0,Kombi
6198,90,4,Sancaktepe,3,Fatih,285000,3.0,Kombi
6199,260,11,Kadıköy,10,Fenerbahçe,5200000,6.0,Kombi
6201,120,6,Bahçelievler,6,Cumhuriyet,315000,3.0,Kombi
6202,130,4,Beylikdüzü,2,Cumhuriyet,369000,4.0,Kombi
6204,140,5,Maltepe,3,Feyzullah,1350000,4.0,Kombi
6206,220,3,Bakırköy,2,Şenlikköy,4200000,5.0,Kombi
6207,155,5,Maltepe,5,Küçükyalı,1075000,4.0,Kombi
6208,95,5,Beylikdüzü,0,Cumhuriyet,259900,3.0,Kombi
6209,130,4,Maltepe,4,İdealtepe,690000,4.0,Kombi
6210,85,2,Fatih,1,Aksaray,350000,3.0,Kombi
6211,100,5,Avcılar,3,Mustafa Kemal Paşa,198000,3.0,Kombi
6212,85,5,Beylikdüzü,3,Büyükşehir,184900,3.0,Kombi
6213,101,7,Kadıköy,5,Erenköy,1320000,3.0,Kombi
6215,115,5,Beylikdüzü,0,Kavaklı,359000,3.0,Kombi
6216,190,4,Maltepe,4,Bağlarbaşı,1580000,5.0,Kombi
6217,100,5,Güngören,0,Abdurrahman Nafiz Gürman,540000,3.0,Merkezi
6218,250,5,Beylikdüzü,5,Kavaklı,930000,6.0,Kombi
6219,150,4,Bahçelievler,4,Yenibosna Merkez,580000,5.0,Kombi
6221,100,4,Beylikdüzü,2,Yakuplu,197000,3.0,Kombi
6222,230,4,Beşiktaş,4,Dikilitaş,3500000,6.0,Kombi
6223,80,4,Şişli,2,Mecidiyeköy,1250000,3.0,Merkezi
6225,110,5,Kağıthane,1,Emniyet Evleri,690000,4.0,Kombi
6226,95,5,Eyüpsultan,1,Çırçır,522000,3.0,Kombi
6227,208,3,Sarıyer,3,Zekeriyaköy,3249000,4.0,Merkezi
6229,100,3,Üsküdar,0,Küçüksu,1300000,3.0,Kombi
6230,79,4,Beylikdüzü,3,Yakuplu,125000,2.0,Kombi
6231,145,12,Kadıköy,2,Caddebostan,3650000,4.0,Merkezi (Pay Ölçer)
6233,290,12,Kadıköy,12,Caddebostan,7780000,6.0,Kombi
6234,210,10,Kadıköy,7,Göztepe,4550000,5.0,Merkezi (Pay Ölçer)
6235,95,5,Avcılar,0,Cihangir,260000,3.0,Kombi
6236,125,8,Kadıköy,4,Caddebostan,3250000,4.0,Kombi
6237,200,4,Esenyurt,4,Yenikent,510000,6.0,Kombi
6238,170,4,Bakırköy,2,Şenlikköy,1900000,4.0,Kombi
6239,200,6,Beşiktaş,6,Bebek,20000000,4.0,Kombi
6240,105,15,Esenyurt,12,Cumhuriyet,410000,2.0,Kombi
6241,115,11,Kadıköy,0,Bostancı,1195000,3.0,Kombi
6242,90,5,Pendik,0,Doğu,350000,3.0,Kombi
6243,130,9,Kadıköy,4,Feneryolu,1395000,4.0,Merkezi
6244,80,8,Beylikdüzü,2,Cumhuriyet,119000,2.0,Kombi
6246,100,5,Tuzla,3,Evliya Çelebi,610000,3.0,Kombi
6247,215,4,Bahçelievler,4,Bahçelievler,1700000,6.0,Kombi
6248,230,3,Üsküdar,3,Bulgurlu,1075000,6.0,Kombi
6250,100,3,Bağcılar,2,Yavuz Selim,445000,3.0,Kombi
6251,144,9,Kartal,9,Kordonboyu,925000,3.0,Kombi
6252,140,9,Kadıköy,1,Bostancı,1350000,4.0,Kombi
6253,135,4,Maltepe,2,Altıntepe,565000,4.0,Kombi
6254,112,10,Küçükçekmece,4,İnönü,1500000,3.0,Merkezi
6255,130,13,Kadıköy,10,Suadiye,2825000,4.0,Kombi
6256,170,4,Avcılar,4,Mustafa Kemal Paşa,545000,6.0,Kombi
6257,130,4,Üsküdar,4,Çengelköy,730000,4.0,Merkezi
6258,250,11,Kadıköy,10,Göztepe,4400000,6.0,Merkezi (Pay Ölçer)
6259,95,9,Eyüpsultan,3,Çırçır,520000,3.0,Kombi
6260,120,7,Kadıköy,6,Suadiye,1795000,4.0,Kombi
6262,280,5,Beşiktaş,5,Etiler,7750000,7.0,Merkezi
6264,105,5,Beylikdüzü,1,Yakuplu,485000,3.0,Kombi
6265,145,12,Kadıköy,2,Göztepe,2950000,4.0,Kombi
6266,135,5,Kadıköy,2,Feneryolu,950000,4.0,Merkezi
6268,110,14,Beylikdüzü,8,Barış,300000,3.0,Kombi
6269,90,5,Bahçelievler,2,Soğanlı,445000,3.0,Kombi
6270,287,7,Kadıköy,7,Bostancı,6150000,6.0,Kombi
6271,65,4,Kağıthane,0,Telsizler,315000,2.0,Kombi
6272,130,8,Kadıköy,6,19 Mayıs,1325000,4.0,Merkezi (Pay Ölçer)
6274,105,5,Beylikdüzü,1,Yakuplu,485000,3.0,Kombi
6275,145,12,Kadıköy,2,Göztepe,2950000,4.0,Kombi
6276,135,5,Kadıköy,2,Feneryolu,950000,4.0,Merkezi
6278,110,14,Beylikdüzü,8,Barış,300000,3.0,Kombi
6279,90,5,Bahçelievler,2,Soğanlı,445000,3.0,Kombi
6280,287,7,Kadıköy,7,Bostancı,6150000,6.0,Kombi
6281,65,4,Kağıthane,0,Telsizler,315000,2.0,Kombi
6282,130,8,Kadıköy,6,19 Mayıs,1325000,4.0,Merkezi (Pay Ölçer)
6283,130,4,Maltepe,1,Altıntepe,695000,4.0,Kombi
6284,95,7,Üsküdar,2,Bulgurlu,649000,3.0,Kombi
6285,155,12,Kadıköy,1,Suadiye,3650000,4.0,Merkezi
6288,220,15,Kadıköy,15,Göztepe,2790000,4.0,Merkezi (Pay Ölçer)
6289,110,4,Maltepe,2,Feyzullah,750000,3.0,Kombi
6291,130,5,Beylikdüzü,2,Kavaklı,520000,3.0,Kombi
6292,65,4,Kağıthane,1,Ortabayır,760000,3.0,Kombi
6293,370,4,Bakırköy,4,Yeşilköy,9000000,8.0,Kombi
6296,170,10,Kadıköy,1,Suadiye,2350000,4.0,Merkezi
6297,150,4,Ataşehir,4,Esatpaşa,750000,4.0,Kombi
6298,85,4,Maltepe,0,Aydınevler,350000,3.0,Kombi
6300,90,5,Maltepe,0,İdealtepe,405000,3.0,Kombi
6301,130,5,Beylikdüzü,3,Cumhuriyet,339900,4.0,Kombi
6302,220,8,Maltepe,8,Yalı,2450000,5.0,Kombi
6303,140,4,Küçükçekmece,4,Söğütlü Çeşme,500000,4.0,Kombi
6304,195,13,Kadıköy,5,Erenköy,2250000,5.0,Merkezi
6305,100,5,Büyükçekmece,3,Atatürk,625000,3.0,Kombi
6306,90,4,Maltepe,0,Altıntepe,375000,3.0,Kombi
6307,90,5,Esenler,4,Namık Kemal,450000,3.0,Kombi
6309,100,4,Maltepe,0,Altıntepe,680000,3.0,Kombi
6310,120,14,Kadıköy,1,Sahrayı Cedit,745000,4.0,Merkezi
6311,380,3,Bakırköy,2,Şenlikköy,6750000,7.0,Kombi
